soc_2010,title_2010,group_id,oews_tot_emp_imputed,oews_a_mean,net_emp_pc_1p_api_count_pc,net_emp_pc_1p_api_count_pc_winsorized,net_emp_pc_claude_ai_count_pc,net_emp_pc_claude_ai_count_pc_winsorized,net_emp_pc_total_count_pc,net_emp_pc_total_count_pc_winsorized
21-1012,"Educational, Guidance, School, and Vocational Counselors",157,342350.0,71520.0,0.0034526069811596,0.0034526069811596,-0.0416618650277897,-0.0416618650277897,-0.038209258046629994,-0.038209258046629994
21-1013,Marriage and Family Therapists,158,65870.0,72720.0,0.0013663276149993003,0.0013663276149993003,-0.0202975557917109,-0.0202975557917109,-0.018931228176711702,-0.018931228176711702
21-1014,Mental Health Counselors,159,43640.0,,-0.0047204399633364,-6.860543029686655e-05,-0.170096241979835,-0.170096241979835,-0.1748166819431714,-0.1693780791412902
21-1015,Rehabilitation Counselors,160,88930.0,51260.0,0.0006297087596986,0.0006297087596986,-0.0020015742718993,-0.0020015742718993,-0.0013718655122006,-0.0013718655122006
21-1019,"Counselors, All Other",161,33340.0,58070.0,,,,,,
21-1021,"Child, Family, and School Social Workers",162,382960.0,62920.0,0.0002062878629621,0.0002062878629621,-0.00028723626488400076,-0.00028723626488400076,-8.094840192190002e-05,-8.094840192190002e-05
21-1022,Healthcare Social Workers,163,185940.0,72030.0,9.680542110360001e-05,9.680542110360001e-05,-0.0019307303431214,-0.0019307303431214,-0.0018339249220178998,-0.0018339249220178998
21-1023,Mental Health and Substance Abuse Social Workers,164,125910.0,68290.0,0.0001667857993805,0.0001667857993805,-0.0017155110793424001,-0.0017155110793424001,-0.0015487252799619,-0.0015487252799619
21-1029,"Social Workers, All Other",165,64940.0,74680.0,,,,,,
21-1091,Health Educators,166,65150.0,71700.0,0.0042670759785111,0.0042670759785111,0.0015963161933998,0.0015963161933998,0.005863392171910899,0.005863392171910899
21-1092,Probation Officers and Correctional Treatment Specialists,167,86820.0,71530.0,0.0,0.0,0.0,0.0,0.0,0.0
21-1093,Social and Human Service Assistants,168,424220.0,47090.0,0.0,0.0,-0.000124935175145,-0.000124935175145,-0.000124935175145,-0.000124935175145
21-1094,Community Health Workers,169,60730.0,55970.0,0.0021406224271365,0.0021406224271365,-0.0009056479499422999,-0.0009056479499422999,0.0012349744771942002,0.0012349744771942002
21-1099,"Community and Social Service Specialists, All Other",170,110390.0,58360.0,,,,,,
21-2011,Clergy,171,58080.0,67160.0,0.0232265840220385,0.0232265840220385,-0.049879476584022,-0.049879476584022,-0.0266528925619834,-0.0266528925619834
21-2021,"Directors, Religious Activities and Education",172,21460.0,65040.0,0.0080149114631873,0.0080149114631873,-0.027493010251630902,-0.027493010251630902,-0.019478098788443594,-0.019478098788443594
21-2099,"Religious Workers, All Other",173,12170.0,49830.0,,,,,,
23-1011,Lawyers,174,747750.0,182760.0,5.215646940820001e-05,5.215646940820001e-05,-0.0030010030090270997,-0.0030010030090270997,-0.0029488465396187995,-0.0029488465396187995
23-1012,Judicial Law Clerks,175,13220.0,69850.0,0.006732223903177,0.006732223903177,0.006202723146747299,0.006202723146747299,0.0129349470499243,0.0129349470499243
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",176,16230.0,122620.0,0.032963647566235404,0.032963647566235404,-0.055083179297597096,-0.055083179297597096,-0.022119531731361608,-0.022119531731361608
23-1022,"Arbitrators, Mediators, and Conciliators",177,7860.0,91170.0,0.0181933842239185,0.0181933842239185,-0.0451653944020356,-0.0451653944020356,-0.026972010178117012,-0.026972010178117012
23-1023,"Judges, Magistrate Judges, and Magistrates",178,25580.0,143110.0,0.0056684910086004,0.0056684910086004,0.007779515246286199,0.007779515246286199,0.013448006254886602,0.013448006254886602
23-2011,Paralegals and Legal Assistants,179,367220.0,66510.0,0.0003785196884701,0.0003785196884701,-0.00012254234518810012,-0.00012254234518810012,0.00025597734328200016,0.00025597734328200016
23-2091,Court Reporters,274,12630.0,74630.0,0.11551860649247819,0.11551860649247819,0.0695170229612035,0.0695170229612035,0.1850356294536818,0.1850356294536818
23-2093,"Title Examiners, Abstractors, and Searchers",180,48170.0,59600.0,0.0107535810670541,0.0107535810670541,0.0002906373261366002,0.0002906373261366002,0.011044218393190799,0.011044218393190799
23-2099,"Legal Support Workers, All Other",181,47380.0,86220.0,,,,,,
25-1011,"Business Teachers, Postsecondary",182,81780.0,113840.0,0.0067526852488363,0.0067526852488363,-0.010217162805214898,-0.010217162805214898,-0.0034644775563786,-0.0034644775563786
25-1021,"Computer Science Teachers, Postsecondary",183,36240.0,105830.0,0.0112066853949607,0.0112066853949607,-0.0050567882653565,-0.0050567882653565,0.0061498971296042974,0.0061498971296042974
25-1022,"Mathematical Science Teachers, Postsecondary",184,48820.0,92880.0,0.009690237612934399,0.009690237612934399,-0.0176243923336045,-0.0176243923336045,-0.007934154720670099,-0.007934154720670099
25-1031,"Architecture Teachers, Postsecondary",185,9120.0,110360.0,0.0034924597596693,0.0034924597596693,-0.0076298295673418,-0.0076298295673418,-0.004137369807672601,-0.004137369807672601
25-1032,"Engineering Teachers, Postsecondary",186,39910.0,119340.0,0.0031340494511155996,0.0031340494511155996,-0.05606989184716091,-0.05606989184716091,-0.052935842396045305,-0.052935842396045305
25-1041,"Agricultural Sciences Teachers, Postsecondary",187,8700.0,97790.0,0.0035423524902983995,0.0035423524902983995,-0.0157901813627059,-0.0157901813627059,-0.0122478288724076,-0.0122478288724076
25-1042,"Biological Science Teachers, Postsecondary",188,53250.0,101340.0,-7.3612959967502e-05,-6.860543029686655e-05,-0.14241165999331898,-0.14241165999331898,-0.1424852729532863,-0.1424852729532863
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",189,1310.0,103780.0,0.06449573726027549,0.06449573726027549,-0.1217553641685021,-0.1217553641685021,-0.05725962690822661,-0.05725962690822661
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",190,11480.0,112950.0,0.028033110975821403,0.028033110975821403,-0.0567204783747909,-0.0567204783747909,-0.0286873673989695,-0.0286873673989695
25-1052,"Chemistry Teachers, Postsecondary",191,20390.0,103030.0,0.003535367683658101,0.003535367683658101,-0.037104033649603005,-0.037104033649603005,-0.0335686659659448,-0.0335686659659448
25-1053,"Environmental Science Teachers, Postsecondary",192,7130.0,100360.0,0.02401921083531941,0.02401921083531941,-0.1318170066597348,-0.1318170066597348,-0.1077977958244154,-0.1077977958244154
25-1054,"Physics Teachers, Postsecondary",193,13590.0,105460.0,-0.012719604831261602,-6.860543029686655e-05,-0.0752294242136866,-0.0752294242136866,-0.08794902904494831,-0.08794902904494831
25-1061,"Anthropology and Archeology Teachers, Postsecondary",194,5260.0,102530.0,0.039904521584890884,0.039904521584890884,-0.3682224794691342,-0.24300795596997296,-0.32831795788424345,-0.1693780791412902
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",195,11430.0,97350.0,0.0060066414010969005,0.0060066414010969005,-0.04566934624581641,-0.04566934624581641,-0.0396627048447195,-0.0396627048447195
25-1063,"Economics Teachers, Postsecondary",196,12420.0,133140.0,0.0060164684451220005,0.0060164684451220005,-0.010327558613827998,-0.010327558613827998,-0.0043110901687059,-0.0043110901687059
25-1064,"Geography Teachers, Postsecondary",197,3290.0,99020.0,0.0060164684451220005,0.0060164684451220005,-0.010327558613827998,-0.010327558613827998,-0.0043110901687059,-0.0043110901687059
25-1065,"Political Science Teachers, Postsecondary",198,17170.0,105160.0,0.0060164684451220005,0.0060164684451220005,-0.010327558613827998,-0.010327558613827998,-0.0043110901687059,-0.0043110901687059
25-1066,"Psychology Teachers, Postsecondary",199,41610.0,93530.0,0.006623929539216899,0.006623929539216899,-0.0730554858660723,-0.0730554858660723,-0.0664315563268553,-0.0664315563268553
25-1067,"Sociology Teachers, Postsecondary",200,12380.0,97270.0,0.005860136031394399,0.005860136031394399,-0.0104934992900362,-0.0104934992900362,-0.0046333632586418,-0.0046333632586418
25-1069,"Social Sciences Teachers, Postsecondary, All Other",201,17540.0,92950.0,,,,,,
25-1071,"Health Specialties Teachers, Postsecondary",202,229720.0,137900.0,0.005860136031394399,0.005860136031394399,-0.0104934992900362,-0.0104934992900362,-0.0046333632586418,-0.0046333632586418
25-1072,"Nursing Instructors and Teachers, Postsecondary",203,74250.0,87090.0,0.0033578123413747,0.0033578123413747,-0.007831421911158501,-0.007831421911158501,-0.0044736095697839005,-0.0044736095697839005
25-1081,"Education Teachers, Postsecondary",204,59090.0,78500.0,0.0060164684451220005,0.0060164684451220005,-0.017836683595378,-0.017836683595378,-0.011820215150255997,-0.011820215150255997
25-1082,"Library Science Teachers, Postsecondary",205,4100.0,84320.0,0.013145715531054099,0.013145715531054099,-0.2999251647080284,-0.24300795596997296,-0.2867794491769743,-0.1693780791412902
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",206,13560.0,84820.0,0.0060164684451220005,0.0060164684451220005,-0.010327558613827998,-0.010327558613827998,-0.0043110901687059,-0.0043110901687059
25-1112,"Law Teachers, Postsecondary",207,22800.0,139950.0,0.0097860745796636,0.0097860745796636,-0.009770744392845001,-0.009770744392845001,1.5330186818599684e-05,1.5330186818599684e-05
25-1113,"Social Work Teachers, Postsecondary",208,13350.0,81880.0,0.00683391880293,0.00683391880293,-0.1374866348203476,-0.1374866348203476,-0.1306527160174176,-0.1306527160174176
25-1121,"Art, Drama, and Music Teachers, Postsecondary",209,97890.0,102240.0,0.0040628252107882,0.0040628252107882,-0.014348941576088601,-0.014348941576088601,-0.010286116365300399,-0.010286116365300399
25-1122,"Communications Teachers, Postsecondary",210,29260.0,90340.0,0.0060164684451220005,0.0060164684451220005,-0.0101793213482684,-0.0101793213482684,-0.0041628529031463996,-0.0041628529031463996
25-1123,"English Language and Literature Teachers, Postsecondary",211,59590.0,90400.0,0.008014169086376206,0.008014169086376206,-0.1753807102050528,-0.1753807102050528,-0.1673665411186766,-0.1673665411186766
25-1124,"Foreign Language and Literature Teachers, Postsecondary",212,21170.0,87670.0,0.005544724161960099,0.005544724161960099,-0.2403665384252066,-0.2403665384252066,-0.23482181426324633,-0.1693780791412902
25-1125,"History Teachers, Postsecondary",213,19860.0,93710.0,0.024016563564141204,0.024016563564141204,-0.10225667250250951,-0.10225667250250951,-0.07824010893836829,-0.07824010893836829
25-1126,"Philosophy and Religion Teachers, Postsecondary",214,20840.0,88210.0,0.002273666141858999,0.002273666141858999,-0.0952123954660353,-0.0952123954660353,-0.0929387293241762,-0.0929387293241762
25-1191,Graduate Teaching Assistants,242,155010.0,47560.0,0.0045222888845881,0.0045222888845881,0.0012450809625185986,0.0012450809625185986,0.0057673698471066015,0.0057673698471066015
25-1192,"Home Economics Teachers, Postsecondary",215,2630.0,84450.0,0.0073164261239236,0.0073164261239236,-0.0034829717292469003,-0.0034829717292469003,0.0038334543946766976,0.0038334543946766976
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",216,12680.0,87980.0,0.0062492020307047015,0.0062492020307047015,-0.16739450083239948,-0.16739450083239948,-0.16114529880169468,-0.16114529880169468
25-1194,"Vocational Education Teachers, Postsecondary",217,111150.0,68710.0,0.0149437696806118,0.0149437696806118,-0.033324336482231195,-0.033324336482231195,-0.018380566801619494,-0.018380566801619494
25-1199,"Postsecondary Teachers, All Other",218,151530.0,94470.0,,,,,,
25-2011,"Preschool Teachers, Except Special Education",219,445080.0,41450.0,3.334662069165998e-05,3.334662069165998e-05,-4.5278540690499964e-05,-4.5278540690499964e-05,-1.193191999879998e-05,-1.193191999879998e-05
25-2012,"Kindergarten Teachers, Except Special Education",220,114410.0,67020.0,3.359804859403251e-05,3.359804859403251e-05,-0.0001255244748150999,-0.0001255244748150999,-9.19264262210001e-05,-9.19264262210001e-05
25-2021,"Elementary School Teachers, Except Special Education",221,1393310.0,69790.0,0.00017567914710320002,0.00017567914710320002,-0.00012476274186129998,-0.00012476274186129998,5.091640524189996e-05,5.091640524189996e-05
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",222,620370.0,70040.0,-6.675333028170001e-05,-6.675333028170001e-05,-0.0038181012420149,-0.0038181012420149,-0.0038848545722966997,-0.0038848545722966997
25-2023,"Career/Technical Education Teachers, Middle School",223,14200.0,68690.0,0.00013953048359760002,0.00013953048359760002,-0.000145487522016,-0.000145487522016,-5.9570384185000545e-06,-5.9570384185000545e-06
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",224,1072540.0,73700.0,-2.7393411338299915e-05,-2.7393411338299915e-05,-0.0037514012533726997,-0.0037514012533726997,-0.0037787946647109,-0.0037787946647109
25-2032,"Career/Technical Education Teachers, Secondary School",225,104450.0,70550.0,-0.0004692849071685,-6.860543029686655e-05,-0.0200030449029827,-0.0200030449029827,-0.020472329810151298,-0.020472329810151298
25-2051,"Special Education Teachers, Preschool",226,28200.0,72610.0,0.0066915618522772,0.0066915618522772,0.004307009738314299,0.004307009738314299,0.0109985715905916,0.0109985715905916
25-2052,"Special Education Teachers, Kindergarten and Elementary School (#)",227,43640.0,,0.0027059217667288,0.0027059217667288,0.0018510678280361003,0.0018510678280361003,0.0045569895947649,0.0045569895947649
25-2053,"Special Education Teachers, Middle School",228,95330.0,72310.0,-1.6241252230300078e-05,-1.6241252230300078e-05,-0.0059503453009495,-0.0059503453009495,-0.0059665865531798,-0.0059665865531798
25-2054,"Special Education Teachers, Secondary School",229,162780.0,74610.0,0.00023507521130409993,0.00023507521130409993,-0.0066656720848708995,-0.0066656720848708995,-0.0064305968735669005,-0.0064305968735669005
25-2059,"Special Education Teachers, All Other",230,39350.0,74180.0,0.0025158831003812,0.0025158831003812,-0.002160101651842399,-0.002160101651842399,0.00035578144853880105,0.00035578144853880105
25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,231,36260.0,64660.0,0.009346079607052003,0.009346079607052003,-0.2501495663687857,-0.24300795596997296,-0.2408034867617337,-0.1693780791412902
25-3021,Self-Enrichment Education Teachers,232,308520.0,53330.0,0.0008988803613456998,0.0008988803613456998,-0.0162804660628367,-0.0162804660628367,-0.015381585701491,-0.015381585701491
25-3099,"Teachers and Instructors, All Other (#)",233,780970.0,49838.06023278743,0.0003367606950331007,0.0003367606950331007,-0.023837023189111003,-0.023837023189111003,-0.023500262494077898,-0.023500262494077898
25-4011,Archivists,234,7050.0,67620.0,0.2967375886524824,0.2967375886524824,0.10907801418439722,0.10907801418439722,0.40581560283687945,0.40581560283687945
25-4012,Curators,235,12280.0,70060.0,0.1157166123778501,0.1157166123778501,-0.056107491856677585,-0.056107491856677585,0.05960912052117259,0.05960912052117259
25-4013,Museum Technicians and Conservators,236,13070.0,53630.0,0.0088752869166029,0.0088752869166029,0.0090283091048202,0.0090283091048202,0.0179035960214231,0.0179035960214231
25-4021,Librarians,237,65915.0,69180.0,0.044800121368429,0.044800121368429,-0.026367291208374402,-0.026367291208374402,0.018432830160054606,0.018432830160054606
25-4031,Library Technicians,238,73770.0,43050.0,0.0264741764945099,0.0264741764945099,0.004812254303917598,0.004812254303917598,0.0312864307984276,0.0312864307984276
25-9011,Audio-Visual and Multimedia Collections Specialists,237,65915.0,69180.0,0.0122915632200057,0.0122915632200057,-0.002351108922222001,-0.002351108922222001,0.009940454297783799,0.009940454297783799
25-9021,Farm and Home Management Advisors,239,10260.0,60470.0,0.0080896686159844,0.0080896686159844,-0.003898635477582898,-0.003898635477582898,0.004191033138401603,0.004191033138401603
25-9031,Instructional Coordinators,240,210850.0,77600.0,0.0394308750296419,0.0394308750296419,-0.0110505098411193,-0.0110505098411193,0.028380365188522688,0.028380365188522688
25-9041,Teacher Assistants (#),241,43640.0,,0.021713675859508303,0.021713675859508303,-0.008291642116675199,-0.008291642116675199,0.013422033742833211,0.013422033742833211
25-9099,"Education, Training, and Library Workers, All Other",243,114640.0,55700.0,,,,,,
27-1011,Art Directors,244,50370.0,128100.0,0.019396466150486402,0.019396466150486402,0.008497121302362597,0.008497121302362597,0.0278935874528489,0.0278935874528489
27-1012,Craft Artists,245,4370.0,45340.0,0.1617848970251716,0.1617848970251716,-0.03867276887871848,-0.03867276887871848,0.12311212814645311,0.12311212814645311
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",246,10000.0,76450.0,0.26139999999999997,0.26139999999999997,0.020600000000000007,0.020600000000000007,0.282,0.282
27-1014,Multimedia Artists and Animators,247,21280.0,110110.0,0.45634398496240614,0.45634398496240614,-0.02749060150375937,-0.02749060150375937,0.42885338345864676,0.42885338345864676
27-1019,"Artists and Related Workers, All Other",248,7370.0,79490.0,,,,,,
27-1021,Commercial and Industrial Designers,249,30250.0,88000.0,0.0294876033057851,0.0294876033057851,-0.0031404958677686,-0.0031404958677686,0.0263471074380165,0.0263471074380165
27-1022,Fashion Designers,250,20910.0,122430.0,0.0176470588235294,0.0176470588235294,0.0049736967957915,0.0049736967957915,0.0226207556193209,0.0226207556193209
27-1023,Floral Designers,251,40160.0,37700.0,0.0,0.0,-0.0003984063745019,-0.0003984063745019,-0.0003984063745019,-0.0003984063745019
27-1024,Graphic Designers,252,214260.0,68610.0,0.0141603659105759,0.0141603659105759,0.0007187529170167,0.0007187529170167,0.014879118827592701,0.014879118827592701
27-1025,Interior Designers,253,69580.0,71430.0,0.0004024144869215,0.0004024144869215,-0.0032624317332567,-0.0032624317332567,-0.0028600172463352,-0.0028600172463352
27-1026,Merchandise Displayers and Window Trimmers,254,192480.0,40540.0,0.0,0.0,-0.0002285951787198,-0.0002285951787198,-0.0002285951787198,-0.0002285951787198
27-1027,Set and Exhibit Designers,255,10850.0,78450.0,0.0263594470046083,0.0263594470046083,0.008387096774193498,0.008387096774193498,0.034746543778801806,0.034746543778801806
27-1029,"Designers, All Other",256,9680.0,78000.0,,,,,,
27-2011,Actors,257,38800.0,,0.2680670103092784,0.2680670103092784,0.05750000000000002,0.05750000000000002,0.32556701030927837,0.32556701030927837
27-2012,Producers and Directors,258,145270.0,114280.0,0.030605080195498,0.030605080195498,-0.005500103256006101,-0.005500103256006101,0.025104976939492,0.025104976939492
27-2021,Athletes and Sports Competitors,259,14370.0,259750.0,0.001322199025748,0.001322199025748,0.0,0.0,0.001322199025748,0.001322199025748
27-2022,Coaches and Scouts,260,250940.0,58910.0,6.376026141707181e-05,6.376026141707181e-05,-0.0017095720092452,-0.0017095720092452,-0.0016458117478282,-0.0016458117478282
27-2023,"Umpires, Referees, and Other Sports Officials",261,15080.0,52800.0,0.0,0.0,-0.0045092838196286,-0.0045092838196286,-0.0045092838196286,-0.0045092838196286
27-2031,Dancers,262,9060.0,,0.0,0.0,0.0,0.0,0.0,0.0
27-2032,Choreographers,263,3430.0,62020.0,0.2253644314868805,0.2253644314868805,-0.1090379008746355,-0.1090379008746355,0.1163265306122449,0.1163265306122449
27-2041,Music Directors and Composers,264,12330.0,84230.0,-0.0237631792376318,-6.860543029686655e-05,-0.050932684509326795,-0.050932684509326795,-0.07469586374695869,-0.07469586374695869
27-2042,Musicians and Singers,265,38350.0,,0.0041981747066493005,0.0041981747066493005,-0.007301173402868299,-0.007301173402868299,-0.0031029986962191006,-0.0031029986962191006
27-2099,"Entertainers and Performers, Sports and Related Workers, All Other (#)",266,23210.0,,,,,,,
27-3011,Radio and Television Announcers,267,23880.0,80110.0,0.0177554438860971,0.0177554438860971,0.0065326633165829,0.0065326633165829,0.024288107202680098,0.024288107202680098
27-3012,Public Address System and Other Announcers,275,11795.0,84870.0,0.0,0.0,0.0,0.0,0.0,0.0
27-3021,Broadcast News Analysts,268,20775.0,106030.0,0.0353309265944645,0.0353309265944645,0.0153549939831529,0.0153549939831529,0.0506859205776173,0.0506859205776173
27-3022,Reporters and Correspondents,268,20775.0,106030.0,0.0799037304452467,0.0799037304452467,-0.0643080625752106,-0.0643080625752106,0.015595667870036106,0.015595667870036106
27-3031,Public Relations Specialists,269,280590.0,80310.0,0.0171816529455789,0.0171816529455789,-0.0113546455682669,-0.0113546455682669,0.0058270073773121,0.0058270073773121
27-3041,Editors,270,95480.0,85700.0,0.1337767071638039,0.1337767071638039,-0.1545245077503142,-0.1545245077503142,-0.020747800586510323,-0.020747800586510323
27-3042,Technical Writers,271,55530.0,92330.0,0.0868899693859175,0.0868899693859175,-0.08939312083558437,-0.08939312083558437,-0.002503151449666785,-0.002503151449666785
27-3043,Writers and Authors,272,47800.0,85780.0,0.29200836820083675,0.29200836820083675,-0.16523714058289096,-0.16523714058289096,0.12677122761794568,0.12677122761794568
27-3091,Interpreters and Translators,273,53360.0,64950.0,0.0875749625187406,0.0875749625187406,0.06754122938530732,0.06754122938530732,0.155116191904048,0.155116191904048
27-3099,"Media and Communication Workers, All Other",275,11795.0,84870.0,,,,,,
27-4011,Audio and Video Equipment Technicians,276,70080.0,61370.0,0.0036644065404298,0.0036644065404298,-0.0008993529593570998,-0.0008993529593570998,0.002765053581072799,0.002765053581072799
27-4012,Broadcast Technicians,277,21080.0,64220.0,0.0061195445920303,0.0061195445920303,9.487666034150005e-05,9.487666034150005e-05,0.006214421252371901,0.006214421252371901
27-4013,Radio Operators,463,695.0,55890.0,0.0546762589928057,0.0546762589928057,0.0,0.0,0.0546762589928057,0.0546762589928057
27-4014,Sound Engineering Technicians,278,13050.0,79280.0,0.0059770114942528,0.0059770114942528,-0.005900383141762401,-0.005900383141762401,7.662835249040018e-05,7.662835249040018e-05
27-4021,Photographers,280,51230.0,55650.0,0.029845793480382597,0.029845793480382597,-0.0023228577005661027,-0.0023228577005661027,0.0275229357798165,0.0275229357798165
27-4031,"Camera Operators, Television, Video, and Motion Picture",281,24460.0,79870.0,0.0210956663941128,0.0210956663941128,-0.0002044153720358998,-0.0002044153720358998,0.020891251022076902,0.020891251022076902
27-4032,Film and Video Editors,282,28860.0,83530.0,0.0686763686763687,0.0686763686763687,-0.0022522522522522986,-0.0022522522522522986,0.06642411642411641,0.06642411642411641
27-4099,"Media and Communication Equipment Workers, All Other (#)",279,23150.0,74696.19870410368,,,,,,
29-1011,Chiropractors,283,37630.0,91830.0,0.0004517672070156,0.0004517672070156,-0.0044910975285676995,-0.0044910975285676995,-0.004039330321552,-0.004039330321552
29-1021,"Dentists, General",284,113490.0,196100.0,0.0016565336152965,0.0016565336152965,-0.0049607894968719,-0.0049607894968719,-0.0033042558815755,-0.0033042558815755
29-1022,Oral and Maxillofacial Surgeons,285,5330.0,360240.0,0.0,0.0,0.0,0.0,0.0,0.0
29-1023,Orthodontists,286,5150.0,254620.0,0.014757281553398,0.014757281553398,0.0067961165048544,0.0067961165048544,0.0215533980582525,0.0215533980582525
29-1024,Prosthodontists,287,760.0,258660.0,0.0763157894736842,0.0763157894736842,0.0,0.0,0.0763157894736842,0.0763157894736842
29-1029,"Dentists, All Other Specialists",288,5900.0,246530.0,,,,,,
29-1031,Dietitians and Nutritionists,289,76570.0,74770.0,0.0090244220974272,0.0090244220974272,-0.053167036698445906,-0.053167036698445906,-0.04414261460101861,-0.04414261460101861
29-1041,Optometrists,290,41890.0,140940.0,0.0004535688708522,0.0004535688708522,-0.004296968250179,-0.004296968250179,-0.0038433993793268,-0.0038433993793268
29-1051,Pharmacists,291,328870.0,137210.0,0.0016054976130386,0.0016054976130386,-0.010338431599112099,-0.010338431599112099,-0.008732933986073499,-0.008732933986073499
29-1061,Anesthesiologists,308,41890.0,336640.0,0.0004774409166865,0.0004774409166865,-0.0048221532585342,-0.0048221532585342,-0.0043447123418477,-0.0043447123418477
29-1062,Family and General Practitioners,310,107950.0,256830.0,0.00336144507518,0.00336144507518,-0.0022796101827552004,-0.0022796101827552004,0.0010818348924247993,0.0010818348924247993
29-1063,"Internists, General",311,66640.0,262710.0,0.0072133423185812996,0.0072133423185812996,-0.010150826344385203,-0.010150826344385203,-0.0029374840258039013,-0.0029374840258039013
29-1064,Obstetricians and Gynecologists,312,19900.0,281130.0,0.036129601292798096,0.036129601292798096,-0.0168122579757281,-0.0168122579757281,0.019317343317069906,0.019317343317069906
29-1065,"Pediatricians, General",313,42960.0,222340.0,0.0031763455842036,0.0031763455842036,-0.014592669447503698,-0.014592669447503698,-0.0114163238633001,-0.0114163238633001
29-1066,Psychiatrists,314,24800.0,269120.0,0.0013709677419354,0.0013709677419354,-0.0042741935483871,-0.0042741935483871,-0.0029032258064516005,-0.0029032258064516005
29-1067,Surgeons (#),315,39290.0,371163.718503436,0.0,0.0,-0.0018834308984473998,-0.0018834308984473998,-0.0018834308984473998,-0.0018834308984473998
29-1069,"Physicians and Surgeons, All Other (#)",309,435040.0,276961.48767929384,0.0041973151894079,0.0041973151894079,-0.0059718646561235005,-0.0059718646561235005,-0.0017745494667156993,-0.0017745494667156993
29-1071,Physician Assistants,292,155540.0,136900.0,0.0014530024431014,0.0014530024431014,-0.007412884145557401,-0.007412884145557401,-0.005959881702455901,-0.005959881702455901
29-1081,Podiatrists,293,9520.0,163960.0,0.0,0.0,0.0,0.0,0.0,0.0
29-1122,Occupational Therapists,294,152280.0,98240.0,0.0006107171000788,0.0006107171000788,-0.0008208563173102,-0.0008208563173102,-0.0002101392172314,-0.0002101392172314
29-1123,Physical Therapists,295,248630.0,102400.0,0.000293608977195,0.000293608977195,-0.0016208824357478997,-0.0016208824357478997,-0.0013272734585527998,-0.0013272734585527998
29-1124,Radiation Therapists,296,18700.0,110820.0,0.0,0.0,-0.0009090909090909,-0.0009090909090909,-0.0009090909090909,-0.0009090909090909
29-1125,Recreational Therapists,297,15060.0,65350.0,0.0291500664010624,0.0291500664010624,-0.0357237715803452,-0.0357237715803452,-0.006573705179282907,-0.006573705179282907
29-1126,Respiratory Therapists,298,136420.0,84260.0,0.0,0.0,-0.0036578214338074,-0.0036578214338074,-0.0036578214338074,-0.0036578214338074
29-1127,Speech-Language Pathologists,299,178790.0,95840.0,0.0,0.0,0.0002460987750992,0.0002460987750992,0.0002460987750992,0.0002460987750992
29-1128,Exercise Physiologists,300,8110.0,59620.0,0.0178791615289765,0.0178791615289765,-0.2098643649815043,-0.2098643649815043,-0.1919852034525277,-0.1693780791412902
29-1129,"Therapists, All Other",301,19320.0,73800.0,,,,,,
29-1131,Veterinarians,302,80630.0,140270.0,0.0007193352350241,0.0007193352350241,-0.00285253627682,-0.00285253627682,-0.0021332010417958996,-0.0021332010417958996
29-1141,Registered Nurses,303,3282010.0,98430.0,0.0009829342384698,0.0009829342384698,-0.0008570967181696999,-0.0008570967181696999,0.00012583752030010005,0.00012583752030010005
29-1151,Nurse Anesthetists,304,50350.0,231700.0,0.0,0.0,0.0,0.0,0.0,0.0
29-1161,Nurse Midwives,305,8280.0,128110.0,0.0204106280193236,0.0204106280193236,-0.0378019323671498,-0.0378019323671498,-0.0173913043478261,-0.0173913043478261
29-1171,Nurse Practitioners,306,307390.0,132000.0,0.0008393246364553,0.0008393246364553,-0.006727609876703899,-0.006727609876703899,-0.005888285240248601,-0.005888285240248601
29-1181,Audiologists,307,14730.0,95320.0,0.0,0.0,0.0,0.0,0.0,0.0
29-1199,"Health Diagnosing and Treating Practitioners, All Other (#)",316,39310.0,120321.58738234546,0.004502671076062,0.004502671076062,-0.0316713304502671,-0.0316713304502671,-0.027168659374205,-0.027168659374205
29-2011,Medical and Clinical Laboratory Technologists,318,171520.0,65320.0,0.006844682835820901,0.006844682835820901,-0.0009561567164178999,-0.0009561567164178999,0.0058885261194029995,0.0058885261194029995
29-2012,Medical and Clinical Laboratory Technicians,319,171520.0,65320.0,0.009794776119403,0.009794776119403,9.911380597010019e-05,9.911380597010019e-05,0.009893889925373201,0.009893889925373201
29-2021,Dental Hygienists,317,219070.0,93890.0,0.0009266444515450998,0.0009266444515450998,-0.0001597662847492,-0.0001597662847492,0.000766878166796,0.000766878166796
29-2031,Cardiovascular Technologists and Technicians,320,61180.0,72890.0,0.0020758417783589,0.0020758417783589,-0.0035796011768551,-0.0035796011768551,-0.0015037593984962,-0.0015037593984962
